t,truth_p,truth_v,measurements
0.462,0.9454260517757732,-18.413289006730672,1.1503725826807825
0.463,0.9270127627690425,-17.743593114595594,3.2511858181240387
0.464,0.9092691696544469,-17.98639132308883,2.6241723970279853
0.465,0.891282778331358,-16.450862940239297,1.1372904952027936
0.466,0.8748319153911187,-17.30153498981225,0.786423765245623
0.467,0.8575303804013065,-16.853884877519082,-0.4840306016033532
0.468,0.8406764955237874,-16.642039327728476,-0.3108203301192468
0.469,0.824034456196059,-16.60164351470638,0.1640688971334785
0.47,0.8074328126813526,-15.633099898883176,0.9207428116529637
0.471,0.7917997127824694,-15.76010800792268,1.820708823318402
0.472,0.7760396047745467,-14.889256191664725,1.862234335894374
0.473,0.761150348582882,-15.0528086474724,-1.8392062198666799
0.474,0.7460975399354096,-15.231743184315928,0.25205592316225534
0.475,0.7308657967510936,-16.527426964247624,-1.0872699898662948
0.476,0.7143383697868461,-14.604350934253453,1.9114877597137796
0.477,0.6997340188525926,-16.369106427492852,-1.252302860304118
0.478,0.6833649124250997,-16.897718198021547,-1.8527612513202318
0.479,0.6664671942270781,-18.47210052762098,1.0433885773525164
0.48,0.6479950936994572,-17.894231737382352,1.3266129894360286
0.481,0.6301008619620748,-17.36698304509658,0.9736779900173387
0.482,0.6127338789169783,-18.838191626467996,3.812376479665732
0.483,0.5938956872905102,-18.128099192567692,-0.351620853502043
0.484,0.5757675880979425,-18.17005791906679,1.252153948673606
0.485,0.5575975301788757,-18.95518741876613,-1.2475740518698095
0.486,0.5386423427601096,-20.27437025662779,0.7150057397699667
0.487,0.5183679725034818,-19.14686161227906,1.7589123637631883
0.488,0.4992211108912027,-18.13988028136582,1.9700906001544847
0.489,0.4810812306098369,-17.097010978124864,0.9026513978890279
0.49,0.463984219631712,-17.620346954059762,-0.19425226866155498
0.491,0.4463638726776522,-18.148114369985674,0.7457266608329911
0.492,0.42821575830766656,-17.1260100230205,-0.9936640819406058
0.493,0.41108974828464606,-15.579578269842044,0.7977972997158009
0.494,0.39551017001480404,-16.150597756100332,2.775408096041316
0.495,0.3793595722587037,-16.07811820610253,-1.4332798814347172
0.496,0.36328145405260115,-15.86735075798237,-1.5911954830755515
0.497,0.3474141032946188,-16.313212831539182,1.0729224038547798
0.498,0.3311008904630796,-16.544603433433675,0.5300362973864698
0.499,0.31455628702964594,-17.857986057563775,0.3946616738441114
0.5,0.29669830097208216,-16.523320754783462,-1.351187971520667
0.501,0.2801749802172987,-16.693643209358786,-0.11304628587778537
0.502,0.2634813370079399,-16.471301916214024,-2.2714282909112504
0.503,0.2470100350917259,-17.33340466032525,0.9295468120438977
0.504,0.22967663043140063,-16.887748227448604,-0.6941700619646087
0.505,0.21278888220395203,-16.317651488768153,0.46658722318294654
0.506,0.19647123071518388,-16.826663099658628,2.5288973477872405
0.507,0.17964456761552525,-18.729368169076515,2.3697085045097475
0.508,0.16091519944644872,-18.61666112313834,1.6999390236927163
0.509,0.14229853832331038,-20.21395263051322,0.7540673601502607
0.51,0.12208458569279716,-20.842343687885347,0.8190411216278917
0.511,0.10124224200491182,-21.156089927188095,-1.4435706103072539
0.512,0.08008615207772372,-21.282559054377003,0.8103709956874947
0.513,0.05880359302334672,-21.689304008973785,1.629114291754764
0.514,0.037114289014372935,-22.727917285896112,-0.8397295279366729
0.515,0.014386371728476822,-23.690889413197972,-0.2863314125194292
0.516,-0.00930451768472115,-22.622102067576094,-2.061452479963172
0.517,-0.03192661975229724,-23.118619838848016,-1.9782470087072463
0.518,-0.055045239591145254,-23.337631391296256,0.9569980692582826
0.519,-0.07838287098244151,-22.746721622240877,-0.0995069019579777
0.52,-0.10112959260468239,-22.903207779233057,-0.5354661358638794
0.521,-0.12403280038391545,-21.65758946867508,-0.5196484253233162
0.522,-0.14569038985259053,-23.13264670436531,-1.821655078563676
0.523,-0.16882303655695585,-23.30141983709616,-0.6520319131477503
0.524,-0.192124456394052,-22.79206977282244,-0.6342794531689182
0.525,-0.21491652616687446,-23.88849933413743,1.1783349856843253
0.526,-0.23880502550101187,-23.663531374594623,-1.5779283086181042
0.527,-0.2624685568756065,-23.00955566429395,-0.3487458315715477
0.528,-0.28547811253990046,-23.611879123417076,-0.16052142107783385
0.529,-0.3090899916633175,-23.911726901284393,-3.1687719756209805
0.53,-0.3330017185646019,-24.765655013916138,1.0314121204664004
0.531,-0.35776737357851807,-24.926399593498644,0.7202309151079613
0.532,-0.3826937731720167,-24.144143603931404,-0.1385590953843133
0.533,-0.4068379167759481,-23.553349889127208,-2.6815519017116287
0.534,-0.4303912666650753,-24.467829203314402,1.099952503266013
0.535,-0.45485909586838974,-23.211288572487756,-0.616776025228141
0.536,-0.4780703844408775,-24.492803084552015,0.18937816180195172
0.537,-0.5025631875254295,-27.005659446896036,-2.2110830562636785
0.538,-0.5295688469723255,-25.928002656722306,-1.1830893107861546
0.539,-0.5554968496290479,-23.77965104549544,1.3310044165473798
0.54,-0.5792765006745433,-23.29247275956117,-1.625344319490798
0.541,-0.6025689734341044,-23.19999967739699,-1.1177841439678817
0.542,-0.6257689731115014,-23.05923960753839,-0.7868002301321615
0.543,-0.6488282127190398,-24.105018297887707,-0.03227094336418779
0.544,-0.6729332310169275,-23.90012217334948,-0.042639424084179756
0.545,-0.696833353190277,-25.123651253965736,0.33463486938026177
0.546,-0.7219570044442427,-25.374641570665307,1.6361937429564073
0.547,-0.747331646014908,-24.93830860917288,1.2985310163708303
0.548,-0.7722699546240809,-24.436112182346506,-0.016539425297594668
0.549,-0.7967060668064274,-24.137304971913878,-2.1157477169469128
0.55,-0.8208433717783413,-23.170640548828167,-0.27520380422511437
0.551,-0.8440140123271694,-23.148323965544158,-0.6878949980467636
0.552,-0.8671623362927136,-24.87555683436116,-1.713318692876987
0.553,-0.8920378931270747,-23.804457788898947,-1.3370518827575657
0.554,-0.9158423509159737,-23.210287988079855,-2.320320423615615
0.555,-0.9390526389040535,-22.850330097943544,-3.43053061329389
0.556,-0.9619029690019971,-23.38619464013555,-0.7180410738409977
0.557,-0.9852891636421327,-22.740135245026035,2.0050256497047836
0.558,-1.0080292988871586,-24.444984703741184,-2.783095475756527
0.559,-1.0324742835908998,-23.189890866486813,-3.2211935020967
0.56,-1.0556641744573865,-23.77641617276553,-0.0940133404326442
0.561,-1.079440590630152,-25.049528752196952,-1.6201393569607412
0.562,-1.104490119382349,-26.183279920638903,0.5534698744597413
0.563,-1.130673399302988,-25.688076229714774,-0.8627683566764615
0.564,-1.1563614755327027,-26.364413412297765,-3.0995246701965895
0.565,-1.1827258889450005,-26.475778663352283,-2.573422177139501
0.566,-1.2092016676083528,-25.823508613847306,-1.1500373551772973
0.567,-1.2350251762222002,-27.12483625693091,-2.52597766257378
0.568,-1.2621500124791312,-28.04218125937773,-0.6357017344943041
0.569,-1.2901921937385088,-28.14804082424278,0.14914341811981857
0.57,-1.3183402345627515,-28.295593885909394,-2.0297027405917083
0.571,-1.3466358284486608,-28.870635314592555,-1.7441214073473352
0.572,-1.3755064637632535,-27.446461103244893,-1.0255062823488825
0.573,-1.4029529248664985,-26.82330196846385,-0.5106977830724424
0.574,-1.4297762268349623,-26.711876784997205,0.47960808693272394
0.575,-1.4564881036199595,-26.770669156961706,0.18658668903760534
0.576,-1.4832587727769213,-28.64542106640765,0.4071529372016158
0.577,-1.5119041938433289,-30.00166010528709,0.9173196324733519
0.578,-1.541905853948616,-28.89692646474033,-2.9500944389672386
0.579,-1.5708027804133562,-30.381706336502624,-3.3524102789617443
0.58,-1.6011844867498588,-31.329446662666765,-0.6809541626535995
0.581,-1.6325139334125256,-30.897739155329457,-1.4630753771484766
0.582,-1.6634116725678552,-29.496428256378003,-3.2310657878662874
0.583,-1.6929081008242333,-32.374223338644704,-3.396073547241972
0.584,-1.7252823241628779,-33.86232457411595,-0.39598436612650345
0.585,-1.7591446487369937,-34.43246411863375,-2.058275088916886
0.586,-1.7935771128556275,-33.88637583097334,-0.7095987364253731
0.587,-1.8274634886866008,-33.78186244081584,-2.839686864646379
0.588,-1.8612453511274167,-35.3878887291624,-3.7648691277479354
0.589,-1.896633239856579,-37.87962658711004,-3.399606473310851
0.59,-1.934512866443689,-36.00359326469743,-2.5342468510505256
0.591,-1.9705164597083864,-35.92881500236073,-3.882693317074346
0.592,-2.0064452747107473,-37.3193048222229,-1.2085153779250584
0.593,-2.0437645795329704,-37.75340770583485,-0.5351718904937388
0.594,-2.081517987238805,-37.76915240895293,-4.6672752525887224
0.595,-2.119287139647758,-35.08951370456406,-1.2707522557035063
0.596,-2.154376653352322,-36.70349694408999,-0.9406390975349495
0.597,-2.191080150296412,-37.156747260553786,-3.41505353025723
0.598,-2.228236897556966,-38.61164215734425,-2.626881089536058
0.599,-2.26684853971431,-37.49521980050427,-1.2523240987314672
0.6,-2.3043437595148144,-36.71391730354075,-1.3515028918502874
0.601,-2.3410576768183553,-37.84814376358073,-4.596414668031676
0.602,-2.3789058205819362,-36.060711266629426,-4.3263554462650005
0.603,-2.414966531848566,-36.25703613604264,0.5362187704828902
0.604,-2.4512235679846084,-34.91397497342182,-1.5645099438646468
0.605,-2.4861375429580304,-33.805992161169,-2.1625975370566244
0.606,-2.519943535119199,-34.24699735872616,-2.8242769262968888
0.607,-2.5541905324779255,-33.040461143162055,-3.412654102504849
0.608,-2.5872309936210875,-32.29632907868915,-2.331095174432489
0.609,-2.619527322699777,-32.24415899111214,-4.11291660793472
0.61,-2.651771481690889,-31.49330109672378,-1.9645480020040624
0.611,-2.683264782787613,-33.45757886229046,-3.668634249255412
0.612,-2.716722361649903,-34.01308011190022,0.45262808819258105
0.613,-2.7507354417618033,-35.21940057132362,-4.397882481701116
0.614,-2.785954842333127,-34.23215179704835,-2.537784848208735
0.615,-2.8201869941301756,-34.72135193756343,-2.951062119566641
0.616,-2.854908346067739,-36.164019518401695,-2.775787094101932
0.617,-2.891072365586141,-34.55603429810213,-3.022539280346593
0.618,-2.9256283998842427,-34.42390814678662,-3.429948330428654
0.619,-2.9600523080310293,-36.64757612696743,-0.84683671943771
0.62,-2.9966998841579966,-36.68982069716681,-0.2304515415691486
0.621,-3.0333897048551632,-37.622903595411444,-1.1561732498162547
0.622,-3.071012608450575,-37.08829026443595,-1.8278418803478156
0.623,-3.1081008987150107,-35.96079209052527,-3.9122225132030755
0.624,-3.144061690805536,-35.137798847686696,-2.032421734054759
0.625,-3.179199489653223,-36.09675362241511,-1.9661636349518052
0.626,-3.2152962432756382,-38.339259350780715,-4.2439959467096955
0.627,-3.2536355026264188,-38.87058490416163,-3.464575947153163
0.628,-3.2925060875305805,-38.97367548679632,-4.167346291500043
0.629,-3.3314797630173767,-38.8151687231293,-1.9933958953494053
0.63,-3.370294931740506,-37.35627329532698,-3.6475020050294473
0.631,-3.407651205035833,-37.77944736992377,-3.6199562652320822
0.632,-3.445430652405757,-38.714138673677965,-5.993196382914647
0.633,-3.484144791079435,-36.95761747292524,-2.6125427849617777
0.634,-3.5211024085523603,-36.06438316503163,-4.874875275107876
0.635,-3.557166791717392,-36.40098306953249,-0.7794065825848793
0.636,-3.5935677747869246,-34.542753418369045,-1.3254608317672676
0.637,-3.6281105282052937,-36.26484360097894,-5.694443563780961
0.638,-3.6643753718062726,-35.23456886993401,-2.3404694148509275
0.639,-3.6996099406762064,-36.50324182339814,-2.2771968206103765
0.64,-3.7361131824996043,-36.04528296962601,-3.2756071428337687
0.641,-3.7721584654692304,-37.81957799973915,-5.364932090954951
0.642,-3.8099780434689694,-37.641233018948,-4.744782716941284
0.643,-3.8476192764879174,-37.2366335326492,-1.1705637175310142
0.644,-3.8848559100205664,-36.90662647668527,-4.666905331116701
0.645,-3.9217625364972517,-36.54011370984441,-4.675648890658617
0.646,-3.958302650207096,-37.17329457999894,-3.073362229909952
0.647,-3.9954759447870947,-37.86431497577853,-3.088573958322093
0.648,-4.033340259762873,-36.9831788190618,-4.480631724087827
0.649,-4.070323438581935,-37.40821455906487,-4.753950743491394
0.65,-4.107731653141,-37.51461026010507,-4.454142295995498
0.651,-4.145246263401106,-36.74291416593503,-6.110840853380143
0.652,-4.181989177567041,-36.857071736467624,-3.725977756828833
0.653,-4.218846249303509,-37.99938838034307,-2.813997761369789
0.654,-4.256845637683852,-38.34183846770577,-1.7119976151756071
0.655,-4.295187476151558,-40.435322861241985,-5.5900602887721655
0.656,-4.3356227990128,-40.89400123562428,-4.706007692917405
0.657,-4.3765168002484245,-40.94106117095837,-3.6626505848905335
0.658,-4.417457861419383,-40.17749670848695,-5.3649912771965464
0.659,-4.457635358127869,-40.18278532412877,-4.109163181059277
0.66,-4.497818143451998,-38.39399265109307,-4.357049676281362
0.661,-4.536212136103091,-37.43657960062387,-2.9894943162406125
0.662,-4.573648715703715,-37.878800044922826,-4.596197193231215
0.663,-4.611527515748638,-36.646508390007845,-4.623239202180147
0.664,-4.648174024138646,-36.41171796503048,-1.7527373502630903
0.665,-4.6845857421036765,-35.836726543040484,-3.6024418748872806
0.666,-4.720422468646717,-36.987817298397104,-4.15194537916689
0.667,-4.757410285945114,-35.677832741843744,-5.055303246685008
0.668,-4.793088118686958,-37.09929399511005,-4.353190924192177
0.669,-4.8301874126820685,-37.3056290561035,-5.579658992758325
0.67,-4.867493041738172,-36.70221498449269,-6.310040503798043
0.671,-4.904195256722664,-38.85740622131896,-3.762454761037314
0.672,-4.943052662943983,-38.767012239485105,-5.309226284880133
0.673,-4.981819675183468,-38.36414712561716,-5.470013200558753
0.674,-5.020183822309085,-40.28678702961045,-3.3929298426485426
0.675,-5.0604706093386955,-38.53121461419674,-4.30418668213825
0.676,-5.099001823952892,-38.8901786719584,-5.186753758452424
0.677,-5.1378920026248505,-38.997926839443366,-6.012780104826065
0.678,-5.176889929464294,-38.56151939012671,-6.150867952201318
0.679,-5.215451448854421,-38.679884389480854,-3.1934925856850995
0.68,-5.254131333243902,-37.36017786007809,-8.760831663925918
0.681,-5.29149151110398,-37.90716535944053,-4.154393825242181
0.682,-5.329398676463421,-39.00269623166447,-4.828337883571373
0.683,-5.368401372695085,-40.13988866992188,-5.049234179438999
0.684,-5.408541261365007,-39.18885156220332,-5.160336597392974
0.685,-5.44773011292721,-40.3923932986948,-4.366255069027864
0.686,-5.4881225062259045,-40.99542337365724,-3.24862347722687
0.687,-5.529117929599562,-39.83407688506862,-6.291811872555947
0.688,-5.568952006484631,-40.49825177655965,-6.9631847482770155
0.689,-5.609450258261191,-39.17436464878837,-5.850976910583549
0.69,-5.6486246229099795,-40.19058986457356,-5.710366756028609
0.691,-5.688815212774553,-39.78512926715771,-4.027398492929099
0.692,-5.728600342041711,-40.21204632030478,-5.8135967358453815
0.693,-5.768812388362015,-40.66156384274461,-8.58122046770468
0.694,-5.80947395220476,-39.89646543977278,-4.284254173955169
0.695,-5.849370417644533,-39.091334222131245,-1.7864161687487154
0.696,-5.8884617518666635,-37.66890887355906,-4.1132673278720056
0.697,-5.926130660740222,-37.879769975021944,-4.473891644250674
0.698,-5.964010430715244,-37.56988809614797,-6.727641991315711
0.699,-6.001580318811392,-39.06675006916895,-6.484746327188848
0.7,-6.040647068880561,-38.678637937410386,-7.588086869439319
0.701,-6.079325706817971,-38.58846458056659,-5.8056789374543465
0.702,-6.117914171398538,-39.79645599217212,-5.0840985976592155
0.703,-6.15771062739071,-38.649878797264705,-4.7890264221027525
0.704,-6.1963605061879745,-37.84520701211266,-6.412176947205644
0.705,-6.234205713200087,-36.0573651145577,-2.968029043757397
0.706,-6.2702630783146445,-36.22500555889492,-3.8072117229571036
0.707,-6.306488083873539,-37.24560589934701,-4.78298424259288
0.708,-6.343733689772886,-37.39075518228911,-4.97601004865876
0.709,-6.381124444955176,-38.070291886542314,-6.407224769652984
0.71,-6.4191947368417175,-37.89826211556756,-7.0353907145848815
0.711,-6.457092998957285,-39.62248648388991,-6.308253895833744
0.712,-6.496715485441175,-39.48875005295502,-2.860786186518629
0.713,-6.5362042354941305,-37.62396705619174,-6.294619370906635
0.714,-6.573828202550322,-39.607017701056876,-4.253491332727494
0.715,-6.613435220251379,-39.40717047561467,-6.940130797183569
0.716,-6.652842390726994,-40.53734977787626,-6.624355619842612
0.717,-6.69337974050487,-41.280798089078104,-5.434498585024976
0.718,-6.734660538593948,-42.05734175177395,-6.078027028033935
0.719,-6.776717880345722,-41.88295993960459,-6.082827636443223
0.72,-6.818600840285327,-42.40870552933253,-6.647632379187637
0.721,-6.861009545814659,-43.60995883494108,-4.9741861762082
0.722,-6.904619504649601,-44.541638761640876,-6.678294664134831
0.723,-6.949161143411241,-45.73091556914773,-5.286507800780264
0.724,-6.994892058980389,-46.42792436170264,-3.9769244594323188
0.725,-7.041319983342091,-46.8602422388597,-6.679893633588388
0.726,-7.088180225580951,-45.52534121150103,-7.390267352311243
0.727,-7.133705566792452,-43.892226693707194,-7.717725754007659
0.728,-7.177597793486159,-41.1298104243141,-4.384094511354972
0.729,-7.218727603910473,-41.35935068531888,-7.195507436864594
0.73,-7.260086954595792,-41.60474374259195,-6.83624820694451
0.731,-7.301691698338384,-41.973017783618644,-6.017066724480871
0.732,-7.343664716122003,-42.82959797610945,-5.549323356330597
0.733,-7.386494314098113,-44.178310174886064,-5.728620198556865
0.734,-7.430672624272999,-44.237125360577316,-5.292943188136059
0.735,-7.474909749633576,-44.25772465037557,-9.148504497296965
0.736,-7.519167474283951,-45.030189862040956,-11.279488875574755
0.737,-7.5641976641459925,-45.215905209093556,-8.799067953885736
0.738,-7.609413569355086,-44.950761572727714,-7.732124198171254
0.739,-7.654364330927813,-45.55540724325247,-10.584433421167013
0.74,-7.699919738171066,-45.776570930901514,-6.669119814066736
0.741,-7.745696309101968,-46.478537004523844,-5.995054782206724
0.742,-7.792174846106492,-45.40772544649114,-7.75042414668711
0.743,-7.837582571552983,-45.19093426158143,-6.153191978525174
0.744,-7.882773505814565,-45.13298497693057,-4.7371318869603485
0.745,-7.927906490791496,-44.405133998299135,-7.805580603410244
0.746,-7.9723116247897945,-44.191972076148716,-7.5609268399569185
0.747,-8.016503596865943,-44.54715234455068,-8.960411770595625
0.748,-8.061050749210494,-44.41477106419046,-9.396822565550847
0.749,-8.105465520274684,-45.0270712471177,-9.283571391421066
0.75,-8.150492591521802,-45.869323365843115,-5.945707294909356
0.751,-8.196361914887644,-44.69839703847609,-9.975069955973247
0.752,-8.24106031192612,-43.464905494433125,-8.225041834305568
0.753,-8.284525217420553,-44.23393755041566,-9.737898843886882
0.754,-8.32875915497097,-44.896697389027274,-10.408458501687319
0.755,-8.373655852359997,-44.37477828861243,-7.471835615726159
0.756,-8.418030630648609,-43.39934985664571,-9.302051646100916
0.757,-8.461429980505255,-44.61692251805929,-6.499738126524635
0.758,-8.506046903023314,-45.447177098190615,-9.518884477981953
0.759,-8.551494080121506,-44.41508884369921,-7.954455024043329
0.76,-8.595909168965205,-45.458021560850085,-8.6546395739546
0.761,-8.641367190526056,-45.874131856550804,-9.786508801631186
0.762,-8.687241322382606,-44.23788548188864,-9.978129127757617
0.763,-8.731479207864496,-44.03925989016716,-9.534080516493033
0.764,-8.775518467754663,-43.8682738908675,-8.597381225857946
0.765,-8.81938674164553,-44.42088411337076,-9.503259917459918
0.766,-8.863807625758902,-45.45943463572029,-10.650030042759031
0.767,-8.909267060394622,-44.97886620241781,-7.725040302780036
0.768,-8.954245926597041,-45.02961938834686,-10.65440729216411
0.769,-8.999275545985387,-44.08553035879362,-11.24725991032609
0.77,-9.043361076344182,-44.05387340586816,-10.63081493418144
0.771,-9.08741494975005,-44.97312174712014,-9.962616013674793
0.772,-9.13238807149717,-45.731961783135105,-10.3919524658397
0.773,-9.178120033280305,-46.820789411488725,-7.039597602417938
0.774,-9.224940822691794,-47.350256715846776,-8.502615248444002
0.775,-9.27229107940764,-45.79071933010944,-8.31679753493752
0.776,-9.318081798737749,-45.21242690096922,-9.579555300278017
0.777,-9.363294225638718,-45.928435055129086,-8.88363435030464
0.778,-9.409222660693848,-45.8499445975939,-9.214312181656931
0.779,-9.455072605291441,-46.04433913261951,-10.42886623236193
0.78,-9.50111694442406,-46.185227931530726,-10.699137495377185
0.781,-9.547302172355591,-44.385920187640124,-10.426675907296165
0.782,-9.591688092543231,-44.31203123099507,-8.419755867274214
0.783,-9.636000123774226,-43.8064338613222,-8.366422741318313
0.784,-9.679806557635548,-44.90365619000448,-7.28582561914262
0.785,-9.724710213825553,-43.46991964143069,-7.97628319243691
0.786,-9.768180133466984,-43.1307214242085,-9.997936209005822
0.787,-9.811310854891193,-43.68559292266359,-11.69427769026833
0.788,-9.854996447813857,-42.9987167312663,-12.211433856117209
0.789,-9.897995164545124,-42.86312028043301,-10.245060895668427
0.79,-9.940858284825557,-41.95878016871263,-10.54810651218914
0.791,-9.98281706499427,-41.250812549097574,-8.432305836778028
0.792,-10.024067877543368,-40.93514650672643,-12.297967773017817
0.793,-10.065003024050094,-40.40975866231716,-9.60198155833665
0.794,-10.105412782712412,-40.54683097704935,-10.211663189582612
0.795,-10.145959613689461,-42.062264411268735,-9.580459653833143
0.796,-10.18802187810073,-40.07441494224919,-9.714223226005824
0.797,-10.22809629304298,-40.112723522214274,-8.703126227271097
0.798,-10.268209016565194,-40.75467341653122,-8.40413984152087
0.799,-10.308963689981725,-40.37296046113822,-7.824405694926857
0.8,-10.349336650442863,-40.910216841825914,-10.174444469003035
0.801,-10.39024686728469,-40.40788866835322,-10.45179766206213
0.802,-10.430654755953043,-39.905009476779455,-8.215755888205052
0.803,-10.470559765429822,-40.426549017402934,-11.08599412560481
0.804,-10.510986314447225,-40.687551949366515,-10.859034492379722
0.805,-10.551673866396591,-43.00563552764268,-12.297357667093957
0.806,-10.594679501924233,-43.024541269947825,-11.49915175425107
0.807,-10.63770404319418,-41.639958767471214,-11.328839886477844
0.808,-10.67934400196165,-42.93463588880017,-8.882712883719105
0.809,-10.72227863785045,-41.54980555003476,-9.753323384936957
0.81,-10.763828443400486,-40.64046659671565,-12.300776963378164
0.811,-10.804468909997201,-41.599161034921146,-9.039660240023267
0.812,-10.846068071032123,-42.3714646179678,-11.0888450581573
0.813,-10.888439535650091,-42.79204266136222,-9.582465220908988
0.814,-10.931231578311454,-41.868870190788755,-12.383298581182078
0.815,-10.973100448502242,-40.37318221627328,-7.2705532917434965
0.816,-11.013473630718515,-41.372574037881506,-12.10470780874315
0.817,-11.054846204756396,-40.25571121760903,-10.865318495459602
0.818,-11.095101915974006,-40.883473647120226,-9.738156897247285
0.819,-11.135985389621126,-41.1927965888036,-13.07848176519884
0.82,-11.17717818620993,-40.70499151191454,-13.319577432672068
0.821,-11.217883177721845,-42.230130692853024,-12.700786083439997
0.822,-11.260113308414699,-40.40866299399033,-12.877355004765434
0.823,-11.300521971408688,-41.0475299863745,-12.66584592596787
0.824,-11.341569501395062,-40.359236398448076,-8.995315720992487
0.825,-11.38192873779351,-40.860012769707794,-11.900222409393514
0.826,-11.422788750563218,-40.94242958495066,-10.788860600259941
0.827,-11.463731180148168,-42.09972762737248,-12.427997253505733
0.828,-11.50583090777554,-42.852810449440355,-13.220379453027775
0.829,-11.54868371822498,-44.8339522170495,-12.741433853495778
0.83,-11.59351767044203,-46.339166761481174,-13.147636461866442
0.831,-11.63985683720351,-45.8982367737213,-12.34881065701032
0.832,-11.685755073977232,-45.625478779718684,-12.12863368634291
0.833,-11.731380552756951,-45.977794202579986,-10.07307926739243
0.834,-11.77735834695953,-46.55811067949622,-10.052151487346997
0.835,-11.823916457639028,-46.84328376412464,-10.245726732747716
0.836,-11.870759741403152,-46.62754156950016,-11.709524754808745
0.837,-11.917387282972651,-45.932210798936175,-14.38317547833188
0.838,-11.963319493771587,-46.45957978304921,-13.328440998137486
0.839,-12.009779073554636,-46.019570992005015,-10.503995008205088
0.84,-12.055798644546641,-47.20913877386127,-10.405558097950653
0.841,-12.103007783320502,-46.080064592098836,-13.406901347233465
0.842,-12.1490878479126,-46.55458247179937,-11.805080827390434
0.843,-12.1956424303844,-46.69580187550369,-13.636728239078305
0.844,-12.242338232259904,-47.685504712198956,-9.53499154748966
0.845,-12.290023736972103,-48.95795934514425,-11.82946644094124
0.846,-12.338981696317246,-48.912664442502795,-13.3640184621033
0.847,-12.387894360759748,-49.075879526007895,-11.750494474885024
0.848,-12.436970240285756,-49.434141807125336,-13.196865294640903
0.849,-12.486404382092882,-49.73711019932534,-13.681292832572689
0.85,-12.536141492292208,-48.803393609408985,-10.238424892635173
0.851,-12.584944885901617,-49.69736663395227,-11.329769195325664
0.852,-12.634642252535569,-52.74756721184454,-12.349748169956413
0.853,-12.687389819747413,-52.12191149253889,-11.389251279893765
0.854,-12.739511731239952,-52.718152866967785,-12.231916452724523
0.855,-12.79222988410692,-51.32855023262123,-12.771136004228131
0.856,-12.843558434339542,-51.8874998095072,-12.672768416025288
0.857,-12.895445934149048,-51.89475035489449,-13.256100343418296
0.858,-12.947340684503942,-51.40542374663174,-13.461596511063146
0.859,-12.998746108250574,-52.22279820486514,-12.804877876469495
0.86,-13.050968906455438,-50.21256326267452,-14.711779221667777
0.861,-13.101181469718112,-48.990124887123834,-14.024368366765485
0.862,-13.150171594605236,-49.106205598408394,-13.241167862448087
0.863,-13.199277800203644,-48.02593815597611,-12.225258436416523
0.864,-13.247303738359621,-47.987507485688944,-10.907914949523391
0.865,-13.29529124584531,-48.86210237374467,-11.460055650876182
0.866,-13.344153348219054,-49.16461338261013,-12.559711507609146
0.867,-13.393317961601664,-48.849216650821376,-13.262446809116343
0.868,-13.442167178252484,-49.501951801973796,-12.883380730450007
0.869,-13.491669130054458,-49.79005016876197,-12.609528150521102
0.87,-13.54145918022322,-50.80044182108037,-15.636916250929975
0.871,-13.592259622044299,-50.27358243183287,-14.099969770916092
0.872,-13.642533204476132,-49.80160201866642,-14.634670128142629
0.873,-13.692334806494799,-50.23598449535399,-14.230323001450694
0.874,-13.742570790990152,-49.66678606470054,-14.759477281636745
0.875,-13.792237577054852,-48.80442056896365,-14.86152858292656
0.876,-13.841041997623815,-48.383809115512605,-15.051816260100264
0.877,-13.889425806739327,-48.09540303415225,-15.68274575458394
0.878,-13.937521209773479,-48.81179211151844,-13.587804965397245
0.879,-13.986333001884997,-48.61221068677557,-12.96598835250458
0.88,-14.034945212571772,-48.101145732021514,-12.62518013560185
0.881,-14.083046358303793,-48.49105278274012,-11.54905759117021
0.882,-14.131537411086533,-47.113654658121355,-14.130607383709314
0.883,-14.178651065744655,-49.14254420762786,-17.48136328323794
0.884,-14.227793609952283,-49.728381597898036,-17.154354915662175
0.885,-14.27752199155018,-48.962097779851945,-15.758100538954363
0.886,-14.326484089330032,-50.46880105421959,-13.200941567795937
0.887,-14.376952890384251,-49.25350704303363,-14.406853184066806
0.888,-14.426206397427285,-47.54712028501354,-14.85067559607084
0.889,-14.473753517712298,-46.69058329340527,-15.715800137688094
0.89,-14.520444101005703,-45.50700156349779,-16.951361072445287
0.891,-14.565951102569201,-46.738341613645105,-11.557335938562712
0.892,-14.612689444182847,-45.99667806300705,-12.918892028532213
0.893,-14.658686122245854,-46.69667828230698,-14.41584355829808
0.894,-14.705382800528161,-46.219531646561485,-15.30857413990256
0.895,-14.751602332174723,-45.69890427663352,-12.205401041860128
0.896,-14.797301236451357,-45.146014405164955,-13.538590499498078
0.897,-14.842447250856521,-47.146687670249875,-15.305898048385725
0.898,-14.88959393852677,-46.659303253978656,-16.281638609752083
0.899,-14.936253241780749,-45.811032999828214,-13.296265559877313
0.9,-14.982064274780576,-45.81163007661445,-12.866560239170248
0.901,-15.02787590485719,-45.59185551240923,-15.259137109878974
0.902,-15.0734677603696,-45.98880147077377,-16.58326059556088
0.903,-15.119456561840373,-47.886734684891834,-15.373407685937504
0.904,-15.167343296525265,-47.862786949913264,-16.608009693807535
0.905,-15.215206083475179,-47.52999060339593,-13.89316264390886
